Item_Identifier,Outlet_Identifier,sales_predictions
FDJ15,OUT045,2884.75
NCW18,OUT018,3453.5
FDK56,OUT018,2704.25
FDF44,OUT046,2164.0
FDP51,OUT049,2056.5
FDU22,OUT027,3318.0
FDM28,OUT017,2940.25
NCL42,OUT046,3832.0
FDJ15,OUT019,1099.75
FDI32,OUT018,1564.75
DRL11,OUT046,2524.75
DRO59,OUT018,943.5
FDA07,OUT019,138.0
NCO53,OUT013,2859.75
FDO21,OUT045,3548.25
FDW39,OUT045,2826.0
NCV17,OUT013,2107.0
FDE22,OUT046,2532.5
NCB06,OUT018,2211.5
DRF48,OUT017,3038.75
FDB05,OUT013,3949.75
FDP28,OUT027,5583.5
FDP23,OUT046,3486.5
NCS41,OUT018,2615.25
FDS40,OUT018,394.25
FDA16,OUT017,3591.0
FDN20,OUT035,2820.0
FDF04,OUT027,5547.0
DRG36,OUT018,2402.75
FDW16,OUT018,1280.0
FDU09,OUT017,1049.75
FDW01,OUT046,2455.0
FDB15,OUT045,4093.75
NCJ17,OUT049,1445.25
NCT18,OUT018,2603.0
FDG16,OUT018,3109.0
FDP27,OUT017,3130.0
FDQ44,OUT027,3403.5
FDL50,OUT027,3510.5
FDW57,OUT027,4314.25
FDS34,OUT013,1906.5
NCV30,OUT035,1123.5
FDD26,OUT018,2707.0
FDA03,OUT045,2324.0
FDS27,OUT018,2884.75
FDM12,OUT013,3049.75
NCV42,OUT027,3204.5
NCS41,OUT046,2917.0
FDN56,OUT018,2033.5
DRK59,OUT046,3669.25
NCG18,OUT046,1646.25
NCN26,OUT017,1966.0
FDI60,OUT027,2537.0
NCI43,OUT049,910.75
NCL17,OUT049,2355.75
FDQ19,OUT019,2034.5
FDY43,OUT049,2742.0
FDR36,OUT049,853.75
FDJ58,OUT049,2867.0
DRY23,OUT045,685.25
FDK26,OUT027,4488.25
DRH03,OUT045,1453.5
FDC10,OUT010,41.75
FDD23,OUT013,3035.25
FDP32,OUT045,1960.0
FDO31,OUT035,1509.25
FDQ57,OUT013,2362.0
FDX32,OUT027,3775.75
FDC39,OUT027,4714.0
FDU55,OUT046,4131.5
FDL45,OUT013,2017.5
DRK37,OUT049,3087.5
FDK22,OUT013,3454.25
DRG37,OUT027,3935.75
FDK22,OUT017,3511.25
DRH36,OUT018,906.25
DRC36,OUT018,2510.25
DRE03,OUT027,2221.25
FDF34,OUT046,3181.5
FDZ22,OUT046,1344.5
FDC44,OUT010,-125.25
FDN31,OUT027,4432.5
FDO03,OUT017,3783.75
FDA01,OUT049,1127.0
NCH42,OUT049,3735.0
FDF46,OUT018,1583.0
DRL35,OUT046,723.5
FDW46,OUT049,1183.25
FDB58,OUT046,2316.25
FDD47,OUT018,2435.0
NCO17,OUT045,1809.0
FDJ26,OUT017,3561.5
FDU37,OUT045,1264.0
