Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDS57,15.5,0,0.1005994845555555,141.547,OUT017,2,1,1,3006.087,6,Food,0.8999999999999994,2
FDF10,15.5,2,0.1373785425,147.2418,OUT018,1,2,2,1324.2762,4,Food,0.8888888888888888,3
FDP03,5.15,2,0.10239789,122.1388,OUT010,2,2,0,495.3552,15,Food,1.459394693194432,0
FDT04,17.25,0,0.0937069738,37.5822,OUT010,2,2,0,196.411,15,Food,0.8333333333333333,0
NCW53,18.35,Non-Edible,0.0304697,191.3162,OUT013,0,2,1,1346.9134,26,Non-Consumable,0.9215224085856261,1
FDA39,6.32,0,0.021287234,38.5822,OUT010,2,2,0,78.5644,15,Food,1.6066807780098795,0
NCH29,5.51,Non-Edible,0.034467286,96.7726,OUT035,2,1,1,2642.5602,9,Non-Consumable,0.9250903187773872,6
FDU02,13.35,0,0.1027194,228.8352,OUT045,2,1,1,5267.8096,11,Food,0.9241603429720138,7
FDN13,18.6,0,0.266234421,98.5358,OUT019,2,0,0,402.1432,28,Food,1.61481058849911,4
FDX56,17.1,2,0.129668578,206.8638,OUT019,2,0,0,207.0638,28,Food,1.6195540488351556,4
FDT11,5.94,2,0.02923013,189.4556,OUT027,1,2,3,3567.3564,28,Food,0.8704928775163032,5
NCC18,19.1,Non-Edible,0.176411579,173.2422,OUT027,1,2,3,2069.3064,28,Non-Consumable,0.8671457806920143,5
FDA32,14.0,0,0.050371508,214.7192,OUT010,2,2,0,862.8768,15,Food,1.4593946834881444,0
FDU39,18.85,0,0.036184755,58.5562,OUT018,1,2,2,770.3306,4,Food,1.0031395347362426,3
FDV27,7.97,2,0.070017381,89.3514,OUT019,2,0,0,177.1028,28,Food,1.4859160260509796,4
NCW53,18.35,Non-Edible,0.030556922,190.6162,OUT045,2,1,1,3271.0754,11,Non-Consumable,0.9241603415984767,7
NCZ42,10.5,Non-Edible,0.011278535,237.0248,OUT013,0,2,1,5451.5704,26,Non-Consumable,0.9308306753386391,1
FDO46,9.6,2,0.0137001967777777,191.0872,OUT017,2,1,1,4349.0056,6,Food,0.8999999999999954,2
FDQ57,7.275,0,0.027812304,147.476,OUT027,1,2,3,3368.948,28,Food,0.9451192085347105,5
FDZ36,6.035,2,0.066051758,187.724,OUT018,1,2,2,2050.664,4,Food,0.8745787928453362,3
FDK38,6.65,0,0.053506996,150.0734,OUT018,1,2,2,3563.3616,4,Food,0.942848008627298,3
FDU51,20.2,2,0.096046304,178.7028,OUT027,1,2,3,4604.6728,28,Food,0.9942317111928748,5
FDS14,7.285,0,0.049922304,156.9288,OUT013,0,2,1,1571.288,26,Food,0.9246624735394777,1
FDQ40,11.1,2,0.036083537,175.4712,OUT049,1,0,1,2988.1104,14,Food,0.8760887586223611,9
FDE20,11.35,2,0.005539114,167.879,OUT049,1,0,1,4074.696,14,Food,1.0006230055186232,9
FDH58,12.3,0,0.036939673,113.1834,OUT046,2,0,1,3109.9518,16,Food,1.020227244675036,8
NCK53,11.6,Non-Edible,0.037793818,99.3042,OUT017,2,1,1,2281.6966,6,Non-Consumable,0.8759574849945406,2
FDJ44,12.3,2,0.106928681,173.7396,OUT017,2,1,1,3663.2316,6,Food,0.9348909814800044,2
FDN22,18.85,2,0.138585859,252.4724,OUT045,2,1,1,3271.7412,11,Food,1.0161489532894545,7
FDH56,9.8,2,0.06407717,116.7492,OUT018,1,2,2,1621.8888,4,Food,0.8782920635047956,3
FDK48,7.445,0,0.037708542,74.7354,OUT045,2,1,1,1128.531,11,Food,0.9604916576877147,7
FDQ40,11.1,2,0.036020711,177.2712,OUT035,2,1,1,2109.2544,9,Food,0.8745633773286923,6
FDH10,21.0,0,0.049295686,194.4478,OUT035,2,1,1,968.739,9,Food,0.8745633814832424,6
FDM21,20.2,0,0.06449461,259.2646,OUT045,2,1,1,3091.9752,11,Food,0.9241603426194711,7
FDX12,18.2,2,0.026117345,239.2196,OUT045,2,1,1,3133.2548,11,Food,0.9606860866220542,7
FDM51,11.8,2,0.025904648,102.4674,OUT013,0,2,1,2037.348,26,Food,0.9308307319851152,1
FDG09,20.6,2,0.080235512,188.9556,OUT010,2,2,0,563.2668,15,Food,1.464116665604192,0
DRD37,9.8,0,0.013830218,45.306,OUT013,0,2,1,1304.968,26,Drinks,0.9322492179450859,1
FDN21,18.6,0,0.076855628,161.0236,OUT046,2,0,1,483.3708,16,Food,0.9316059766686703,8
NCQ06,13.0,Non-Edible,0.041824524,256.7014,OUT046,2,0,1,2805.0154,16,Non-Consumable,0.9222899227877066,8
FDV52,20.7,2,0.12152072,118.0466,OUT046,2,0,1,1060.6194,16,Food,0.8714191152810525,8
FDC10,9.8,2,0.073289899,120.8098,OUT017,2,1,1,1325.6078,6,Food,0.879676613195482,2
FDX51,9.5,2,0.022054553,195.4452,OUT035,2,1,1,4502.1396,9,Food,0.9294568264465592,6
NCD54,21.1,Non-Edible,0.029054046,144.6786,OUT049,1,0,1,2889.572,14,Non-Consumable,0.9237238448840764,9
NCK18,9.6,Non-Edible,0.006665667,164.1184,OUT027,1,2,3,3797.7232,28,Non-Consumable,0.8793993676145684,5
FDZ01,8.975,2,0.009057132,104.099,OUT035,2,1,1,2476.776,9,Food,0.8626859612645648,6
FDT48,4.92,0,0.045955031,199.1084,OUT046,2,0,1,2182.4924,16,Food,1.0644525081148921,8
FDB40,17.5,2,0.007551607,145.8102,OUT049,1,0,1,1895.5326,14,Food,0.9228711708309139,9
NCC07,19.6,Non-Edible,0.023835164,103.3964,OUT027,1,2,3,3050.6956,28,Non-Consumable,0.8704928665654751,5
FDT52,9.695,2,0.047503318,244.6144,OUT049,1,0,1,3185.1872,14,Food,0.9237238296258874,9
FDK09,15.2,0,0.160665697,227.5352,OUT019,2,0,0,916.1408,28,Food,1.531537196295342,4
NCQ30,7.725,Non-Edible,0.048661041,123.7414,OUT010,2,2,0,121.8414,15,Non-Consumable,1.46411667167979,0
FDZ60,20.5,0,0.208987123,106.0596,OUT019,2,0,0,215.7192,28,Food,1.6003091390480193,4
NCK18,9.6,Non-Edible,0.006692529,164.9184,OUT013,0,2,1,2972.1312,26,Non-Consumable,0.8829432628935948,1
FDV11,9.1,2,0.136695145,173.4054,OUT010,2,2,0,875.527,15,Food,1.5499684165267424,0
FDR25,17.0,2,0.140311123,265.6884,OUT017,2,1,1,2649.884,6,Food,1.0047208919104713,2
FDB26,14.0,2,0.031330907,52.364,OUT045,2,1,1,745.696,11,Food,1.0010958934792593,7
DRD01,12.1,2,0.061521569,55.8614,OUT017,2,1,1,1436.7964,6,Drinks,0.9275067670938841,2
FDG32,19.85,0,0.176991029,221.5772,OUT017,2,1,1,3558.0352,6,Food,0.9275067666067104,2
FDY49,17.2,2,0.0120098,163.1184,OUT035,2,1,1,2807.0128,9,Food,0.9221155397508797,6
FDD26,8.71,2,0.072141818,183.3924,OUT035,2,1,1,2776.386,9,Food,0.8630253717987647,6
FDC22,6.89,2,0.136984147,192.682,OUT018,1,2,2,2703.148,4,Food,0.8751151941790797,3
DRD27,18.75,0,0.0205454868888888,97.9042,OUT045,2,1,1,1686.4714,11,Drinks,0.8181818181818152,7
FDA44,19.7,0,0.052964982,57.793,OUT027,1,2,3,1754.383,28,Food,0.9251308128446601,5
FDW01,14.5,0,0.0668339987,154.4682,OUT013,0,2,1,1524.682,26,Food,0.909090909090909,1
FDV32,7.785000000000001,0,0.155316936,64.151,OUT019,2,0,0,316.255,28,Food,1.6148105861195683,4
FDK32,16.25,2,0.048738407,152.8682,OUT027,1,2,3,5031.4506,28,Food,0.9127834240013686,5
NCA05,20.75,Non-Edible,0.0244581137777777,149.4734,OUT013,0,2,1,2969.468,26,Non-Consumable,0.8999999999999975,1
FDR10,17.6,0,0.010031539,161.5552,OUT013,0,2,1,1787.0072,26,Food,0.9288589898490578,1
FDL22,16.85,0,0.036383293,91.0488,OUT035,2,1,1,1086.5856,9,Food,0.9221155141538201,6
FDD10,20.6,2,0.0443917231111111,178.1344,OUT035,2,1,1,3568.688,9,Food,0.8999999999999998,6
FDW25,5.175,0,0.03736783,86.9224,OUT013,0,2,1,255.6672,26,Food,0.9288589804074138,1
FDR47,17.85,0,0.087604647,196.9794,OUT049,1,0,1,1560.6352,14,Food,0.9330543769157764,9
DRF27,8.93,0,0.028461453,152.234,OUT049,1,0,1,5053.422,14,Drinks,0.9237238204614034,9
FDQ48,14.3,2,0.034244601,97.2726,OUT027,1,2,3,1957.452,28,Food,1.0101030884459494,5
FDS37,7.655,0,0.031938828,114.1492,OUT035,2,1,1,1158.492,9,Food,0.9294568307948179,6
NCI18,18.35,Non-Edible,0.014024028,224.5746,OUT046,2,0,1,2692.4952,16,Non-Consumable,0.9990697410499787,8
NCJ42,19.75,Non-Edible,0.014232071,100.9332,OUT027,1,2,3,1743.0644,28,Non-Consumable,0.9091553037859228,5
FDY48,14.0,0,0.023730384,104.3332,OUT035,2,1,1,1435.4648,9,Food,0.9221155240724689,6
FDB39,11.6,0,0.038578846,56.1272,OUT049,1,0,1,671.1264,14,Food,0.9237238290572303,9
DRI37,15.85,0,0.108036187,57.3904,OUT018,1,2,2,703.0848,4,Drinks,0.9334195295612076,3
FDB58,10.5,2,0.013572808,143.2154,OUT017,2,1,1,1559.9694,6,Food,0.8796766301073426,2
FDV12,16.7,2,0.06082402,98.7384,OUT013,0,2,1,1773.6912,26,Food,0.8708395150267987,1
NCU06,17.6,Non-Edible,0.074345142,230.901,OUT013,0,2,1,4364.319,26,Non-Consumable,0.9132468819068472,1
FDU34,18.25,0,0.075501241,123.1046,OUT018,1,2,2,249.0092,4,Food,1.003139535983711,3
FDP31,21.1,2,0.16216286,62.2168,OUT018,1,2,2,383.5008,4,Food,1.0031395344431482,3
FDV11,9.1,2,0.081652352,177.0054,OUT035,2,1,1,2101.2648,9,Food,0.9258453673327183,6
NCY06,15.25,Non-Edible,0.061434045,130.9968,OUT018,1,2,2,2348.9424,4,Non-Consumable,0.9334195323089518,3
NCV41,14.35,Non-Edible,0.017073332,109.5228,OUT045,2,1,1,1657.842,11,Non-Consumable,0.8765027619208257,7
FDQ52,17.0,0,0.118806857,248.8434,OUT027,1,2,3,6705.2718,28,Food,0.9251308207820326,5
FDM38,5.885,2,0.092694107,53.6982,OUT013,0,2,1,1525.3478,26,Food,0.9982383513346,1
FDA14,16.1,0,0.065183228,148.076,OUT046,2,0,1,1464.76,16,Food,0.9252652681550344,8
FDB23,19.2,2,0.005561538,224.0062,OUT027,1,2,3,3837.0054,28,Food,0.8673835143559638,5
DRH49,19.7,0,0.024635077,84.1592,OUT013,0,2,1,1073.2696,26,Drinks,0.8825077927361837,1
FDI40,11.5,2,0.126313413,100.6358,OUT017,2,1,1,2010.716,6,Food,0.9275067641877222,2
FDR37,16.5,2,0.066383907,180.4292,OUT045,2,1,1,2189.1504,11,Food,0.940927193535121,7
FDS16,15.15,2,0.066279832,147.876,OUT049,1,0,1,4540.756,14,Food,1.015668992770336,9
FDT15,12.15,2,0.042681522,184.295,OUT046,2,0,1,2014.045,16,Food,0.874728795325247,8
FDL32,15.7,2,0.1283306357777777,112.4544,OUT013,0,2,1,1230.3984,26,Food,0.8999999999999996,1
FDB39,11.6,0,0.038736838,55.8272,OUT017,2,1,1,1454.1072,6,Food,0.9275067564988757,2
FDX40,12.85,0,0.098910759,37.6164,OUT013,0,2,1,308.9312,26,Food,0.8706939449559711,1
DRD13,15.0,0,0.049178998,65.6168,OUT045,2,1,1,639.168,11,Drinks,1.0010958920575777,7
FDZ43,11.0,2,0.057011062,241.9512,OUT013,0,2,1,2908.2144,26,Food,0.9982383395713277,1
DRM59,5.88,0,0.003589104,155.5998,OUT013,0,2,1,1691.7978,26,Drinks,0.9215224589949224,1
NCZ18,7.825,Non-Edible,0.1809543745555555,253.4698,OUT017,2,1,1,6849.0846,6,Non-Consumable,0.8999999999999997,2
FDH52,9.42,2,0.043690499,60.2194,OUT027,1,2,3,1733.7432,28,Food,0.8673442168218729,5
FDM25,10.695,2,0.10154201,173.7712,OUT010,2,2,0,175.7712,15,Food,1.458820807343106,0
NCP05,19.6,Non-Edible,0.025164132,152.6024,OUT027,1,2,3,6072.096,28,Non-Consumable,1.0061921153934836,5
FDY38,13.6,2,0.119077255,231.23,OUT013,0,2,1,2330.3,26,Food,0.9215224089962102,1
FDO37,8.06,0,0.021497594,230.3326,OUT017,2,1,1,1386.1956,6,Food,0.9387642244964732,2
FDV49,10.0,0,0.025702129,262.6226,OUT027,1,2,3,7136.7102,28,Food,0.9178236734660062,5
NCP02,7.105,Non-Edible,0.075000682,61.0562,OUT010,2,2,0,296.281,15,Non-Consumable,1.4641166762319795,0
NCJ19,18.6,Non-Edible,0.118419683,58.3588,OUT045,2,1,1,1545.9876,11,Non-Consumable,0.9409271960709634,7
FDW44,9.5,2,0.035151215,171.8448,OUT046,2,0,1,2556.672,16,Food,0.9296325976534708,8
FDU56,16.85,0,0.044414056,182.4266,OUT046,2,0,1,2028.6926,16,Food,1.0644525032779055,8
FDZ58,17.85,0,0.052471995,123.7072,OUT017,2,1,1,2450.144,6,Food,0.9275067721642937,2
FDZ15,13.1,0,0.020853376,117.4782,OUT013,0,2,1,1906.8512,26,Food,0.9240453305802991,1
NCI06,11.3,Non-Edible,0.047791878,180.766,OUT049,1,0,1,5033.448,14,Non-Consumable,0.8760887612532859,9
FDD36,13.3,0,0.02136022,120.4124,OUT018,1,2,2,1777.686,4,Food,0.9334195316481727,3
FDD56,15.2,2,0.103988736,177.0054,OUT045,2,1,1,3677.2134,11,Food,0.8765027685239918,7
FDX27,20.7,2,0.114581955,94.3436,OUT018,1,2,2,945.436,4,Food,0.9368264384811799,3
FDG50,7.405,0,0.02556185,89.7146,OUT010,2,2,0,182.4292,15,Food,1.4439911965593317,0
FDU36,6.15,0,0.046459438,100.5384,OUT018,1,2,2,1675.1528,4,Food,0.9280891439412117,3
FDJ15,11.35,2,0.023322478,182.5608,OUT046,2,0,1,3307.6944,16,Food,0.9222899328223508,8
FDG32,19.85,0,0.175962247,223.0772,OUT035,2,1,1,1779.0176,9,Food,0.9221155201025546,6
FDV15,10.3,0,0.255929096,103.3648,OUT019,2,0,0,311.5944,28,Food,1.6148105896875888,4
FDS28,8.18,2,0.082333019,58.1588,OUT013,0,2,1,343.5528,26,Food,0.9215224046997346,1
FDU23,12.15,0,0.021757269,165.0184,OUT049,1,0,1,3302.368,14,Food,0.9344966614180533,9
DRI03,6.03,0,0.0226994,176.4028,OUT035,2,1,1,4250.4672,9,Drinks,0.8830314755545196,6
FDH28,15.85,2,0.110653377,36.9506,OUT017,2,1,1,759.012,6,Food,0.8759574876855261,2
FDP16,18.6,0,0.065771529,245.7802,OUT010,2,2,0,245.6802,15,Food,1.5560143917983225,0
NCQ29,12.0,Non-Edible,0.1086751171,262.3278,OUT017,2,1,1,1561.9668,6,Non-Consumable,0.9090909090909091,2
NCH30,17.1,Non-Edible,0.0700285239,114.686,OUT018,1,2,2,1358.232,4,Non-Consumable,0.9090909090909092,3
FDU31,10.5,2,0.024991056,217.9508,OUT046,2,0,1,2821.6604,16,Food,0.874728801340119,8
FDF04,17.5,0,0.013658248,256.3304,OUT049,1,0,1,6199.9296,14,Food,0.9261847650044885,9
FDZ20,16.1,0,0.034278413,255.2356,OUT013,0,2,1,6867.0612,26,Food,0.8703057456066378,1
NCK05,20.1,Non-Edible,0.0678248694,61.3536,OUT010,2,2,0,183.7608,15,Non-Consumable,0.8333333333333334,0
FDV23,11.0,0,0.185306514,125.6046,OUT019,2,0,0,622.523,28,Food,1.6311218067565578,4
FDA07,7.55,2,0.051794958,122.6072,OUT010,2,2,0,122.5072,15,Food,1.4641166719014407,0
FDL03,19.25,2,0.027058066,194.811,OUT013,0,2,1,2749.754,26,Food,0.9324365378288124,1
FDX04,19.6,2,0.041740902,49.2376,OUT018,1,2,2,958.752,4,Food,0.9260469388766938,3
FDV19,14.85,2,0.035400659,161.9578,OUT018,1,2,2,1444.1202,4,Food,0.8782920667341777,3
FDP22,14.65,2,0.099535996,52.2666,OUT018,1,2,2,615.1992,4,Food,1.018223322932128,3
FDT34,9.3,0,0.175336471,107.0964,OUT017,2,1,1,1472.7496,6,Food,0.8762942018415504,2
FDZ26,11.6,2,0.143319995,237.5222,OUT027,1,2,3,7170.666,28,Food,0.8704928805994453,5
NCM43,14.5,Non-Edible,0.01950565,163.921,OUT049,1,0,1,2446.815,14,Non-Consumable,0.876088776325276,9
DRK35,8.365,0,0.071846495,37.9506,OUT046,2,0,1,569.259,16,Drinks,0.8747287934516397,8
FDO20,12.85,2,0.1467398362222222,252.3382,OUT046,2,0,1,4794.4258,16,Food,0.8999999999999998,8
FDO22,13.5,2,0.017887238,79.496,OUT049,1,0,1,1438.128,14,Food,0.9271924841732513,9
FDM46,7.365,0,0.159967845,94.712,OUT046,2,0,1,1304.968,16,Food,0.8747287920076964,8
FDO01,21.1,2,0.020718655,130.4994,OUT046,2,0,1,2184.4898,16,Food,0.8747287853363815,8
NCX05,15.2,Non-Edible,0.096592065,117.4492,OUT027,1,2,3,1621.8888,28,Non-Consumable,0.8704928778419931,5
FDI46,9.5,0,0.074460855,253.6724,OUT049,1,0,1,5033.448,14,Food,1.0012983225710113,9
FDD11,12.85,0,0.030789914,254.904,OUT017,2,1,1,3036.048,6,Food,0.9549745084802852,2
FDA32,14.0,0,0.030216783,216.6192,OUT018,1,2,2,3020.0688,4,Food,0.8754594454927761,3
FDW32,18.35,2,0.094279004,86.3882,OUT035,2,1,1,1545.9876,9,Food,0.8745633884234095,6
FDX22,6.785,2,0.04022593,210.9928,OUT019,2,0,0,210.3928,28,Food,1.5315371852572053,4
FDQ47,7.155,2,0.168527463,33.6874,OUT045,2,1,1,1023.3346,11,Food,0.876502766865685,7
FDT07,5.82,2,0.077304459,257.633,OUT035,2,1,1,4613.994,9,Food,0.9248242117853693,6
NCQ43,17.75,Non-Edible,0.1049377361999999,108.6912,OUT018,1,2,2,1201.1032,4,Non-Consumable,0.8333333333333326,3
FDW07,18.0,2,0.142570104,88.2514,OUT013,0,2,1,1505.3738,26,Food,0.9288589879193643,1
FDE35,7.06,2,0.043968652,57.6904,OUT049,1,0,1,585.904,14,Food,0.8848078397886493,9
FDC04,15.6,0,0.045076878,241.3854,OUT045,2,1,1,2900.2248,11,Food,0.9241603439313717,7
NCW53,18.35,Non-Edible,0.030347404,192.5162,OUT027,1,2,3,3078.6592,28,Non-Consumable,0.9178237011982745,5
NCG07,12.3,Non-Edible,0.052492122,191.053,OUT035,2,1,1,3415.554,9,Non-Consumable,0.9221155277561746,6
FDQ03,15.0,2,0.077999504,238.0248,OUT035,2,1,1,1896.1984,9,Food,0.8834849146875334,6
FDV46,18.2,0,0.012597384,141.218,OUT013,0,2,1,2936.178,26,Food,0.9242793050998043,1
NCM26,20.5,Non-Edible,0.023179181,154.034,OUT049,1,0,1,2450.144,14,Non-Consumable,0.9267038194455501,9
DRA59,8.27,2,0.128126825,183.6924,OUT049,1,0,1,1295.6468,14,Drinks,0.8732632582886767,9
FDW13,8.5,0,0.097410707,52.7324,OUT027,1,2,3,2492.7552,28,Food,0.8704928781138955,5
DRF27,8.93,0,0.028417272,154.534,OUT046,2,0,1,2603.278,16,Drinks,0.9222899146762067,8
FDT12,6.215,2,0.049902382,225.8062,OUT017,2,1,1,3159.8868,6,Food,0.9443343331786535,2
FDD40,20.25,2,0.014823358,190.7162,OUT045,2,1,1,1154.4972,11,Food,0.9315179267781626,7
FDN25,7.895,2,0.061424738,57.7588,OUT018,1,2,2,1145.176,4,Food,0.9260469309872258,3
FDE33,19.35,2,0.049594299,77.0644,OUT013,0,2,1,2278.3676,26,Food,0.874000862526538,1
NCL29,9.695,Non-Edible,0.113939434,160.2604,OUT046,2,0,1,1901.5248,16,Non-Consumable,0.9219595412402743,8
NCO30,19.5,Non-Edible,0.027532258,185.0608,OUT019,2,0,0,551.2824,28,Non-Consumable,1.52577003321437,4
FDB16,8.21,0,0.045016894,87.6198,OUT045,2,1,1,1133.8574,11,Food,1.00109588590391,7
FDF16,7.3,0,0.086307051,146.8076,OUT045,2,1,1,1330.2684,11,Food,0.8765027596506579,7
FDL02,20.0,2,0.104083376,107.4622,OUT046,2,0,1,3705.177,16,Food,0.9222899184221683,8
FDO13,7.865,0,0.061154604,165.3526,OUT049,1,0,1,1151.1682,14,Food,0.9237238331370113,9
DRG27,8.895,0,0.184035253,42.2138,OUT019,2,0,0,40.6138,28,Drinks,1.6200200368654798,4
FDX31,20.35,2,0.024815024,234.0958,OUT010,2,2,0,467.3916,15,Food,1.6070912337641783,0
FDX11,16.0,2,0.106918052,183.5634,OUT049,1,0,1,4725.8484,14,Food,1.000623036529149,9
NCW41,18.0,Non-Edible,0.01482083625,158.0604,OUT049,1,0,1,3327.6684,14,Non-Consumable,0.888888888888889,9
FDI52,18.7,0,0.105104552,121.7072,OUT018,1,2,2,1347.5792,4,Food,1.0031395356697308,3
FDN08,7.72,2,0.087936752,115.9466,OUT027,1,2,3,4124.631,28,Food,0.9289635985955327,5
DRD15,10.6,0,0.056795923,232.8642,OUT046,2,0,1,3485.463,16,Drinks,0.8747287945868488,8
DRF01,5.655,0,0.176070535,144.0102,OUT017,2,1,1,1749.7224,6,Drinks,0.8763641027211163,2
DRH15,8.775,0,0.19244045,43.9428,OUT019,2,0,0,131.8284,28,Drinks,1.619112717536199,4
FDX59,10.195,0,0.051871718,35.3558,OUT018,1,2,2,237.6906,4,Food,0.9334195341372886,3
FDO37,8.06,0,0.035780177,230.2326,OUT010,2,2,0,693.0978,15,Food,1.5624609020782303,0
FDY56,16.35,2,0.104463896,227.1062,OUT010,2,2,0,225.7062,15,Food,1.4641166698978534,0
FDR31,6.46,2,0.049162885,146.9102,OUT046,2,0,1,1895.5326,16,Food,0.8747287997210684,8
NCH54,13.5,Non-Edible,0.072655379,157.792,OUT035,2,1,1,3994.8,9,Non-Consumable,0.8624886261921327,6
NCW06,16.2,Non-Edible,0.050442528,190.8162,OUT045,2,1,1,2693.8268,11,Non-Consumable,0.9349178882203251,7
NCC18,19.1,Non-Edible,0.177992139,173.1422,OUT018,1,2,2,2931.5174,4,Non-Consumable,0.8749149755651613,3
DRJ23,18.35,0,0.0402155008888888,188.1872,OUT027,1,2,3,3214.4824,28,Drinks,0.8999999999999982,5
FDO16,5.48,0,0.015131684,83.025,OUT049,1,0,1,1414.825,14,Food,0.9310779538304004,9
FDB08,6.055,0,0.031151714,158.7578,OUT049,1,0,1,2085.9514,14,Food,0.9504782299094743,9
NCZ53,9.6,Non-Edible,0.024456797,186.6214,OUT013,0,2,1,3203.1638,26,Non-Consumable,0.9288590081828789,1
DRJ01,6.135,0,0.192540665,160.2236,OUT010,2,2,0,322.2472,15,Drinks,1.5560143946072478,0
DRE48,8.43,0,0.01732573,197.9768,OUT046,2,0,1,1182.4608,16,Drinks,0.9336543342511937,8
DRA59,8.27,2,0.127821472,185.9924,OUT013,0,2,1,555.2772,26,Drinks,0.8711820894490662,1
FDS27,10.195,2,0.012477512,197.111,OUT049,1,0,1,785.644,14,Food,0.9237238409285038,9
NCW29,14.0,Non-Edible,0.028980533,129.531,OUT018,1,2,2,2077.296,4,Non-Consumable,0.8782920747005372,3
DRN35,8.01,0,0.070356805,36.8532,OUT049,1,0,1,755.0172,14,Drinks,0.9310779315975246,9
FDB09,16.25,0,0.057396092,125.8046,OUT046,2,0,1,747.0276,16,Food,0.8631885951179967,8
FDV59,13.35,0,0.048017962,219.6166,OUT035,2,1,1,3483.4656,9,Food,0.933307528682802,6
FDD26,8.71,2,0.071806046,186.5924,OUT027,1,2,3,5182.5872,28,Food,0.8590085648596935,5
FDV55,17.75,0,0.05507343,145.1444,OUT046,2,0,1,1886.8772,16,Food,0.999069752469467,8
FDH48,13.5,0,0.0509687256999999,88.054,OUT013,0,2,1,1211.756,26,Food,0.7692307692307679,1
FDM51,11.8,2,0.0252996374,102.4674,OUT010,2,2,0,203.7348,15,Food,0.9090909090909092,0
DRG48,5.78,0,0.014577695,147.2102,OUT049,1,0,1,1895.5326,14,Drinks,0.87608876800291,9
FDP49,9.0,2,0.0672024202222222,55.2614,OUT018,1,2,2,552.614,4,Food,0.8999999999999996,3
FDB03,17.75,2,0.156831826,241.0538,OUT046,2,0,1,1201.769,16,Food,0.8747287903812174,8
FDL10,8.395,0,0.03459656075,98.7042,OUT013,0,2,1,892.8378,26,Food,0.8888888888888888,1
FDJ32,10.695,0,0.057512481,62.5536,OUT027,1,2,3,1592.5936,28,Food,0.928694018542004,5
FDD11,12.85,0,0.0263794976666666,253.004,OUT018,1,2,2,3795.06,4,Food,0.8181818181818165,3
FDW13,8.5,0,0.098036903,51.5324,OUT049,1,0,1,882.8508,14,Food,0.8760887635672616,9
FDA32,14.0,0,0.0313775845,216.9192,OUT017,2,1,1,6471.576,6,Food,0.9090909090909091,2
DRQ35,9.3,0,0.042377219,123.7388,OUT045,2,1,1,1609.9044,11,Drinks,0.9241603471523514,7
DRI37,15.85,0,0.107597879,58.7904,OUT046,2,0,1,585.904,16,Drinks,0.9296326016945019,8
FDU38,10.8,0,0.082549896,193.7504,OUT046,2,0,1,4602.0096,16,Food,0.8747287889641543,8
FDJ07,7.26,0,0.02414202,117.415,OUT010,2,2,0,466.06,15,Food,1.562007476310689,0
FDT38,18.7,0,0.057771828,85.3566,OUT018,1,2,2,591.8962,4,Food,1.0031395390101516,3
FDX02,16.0,0,0.057292529,224.3404,OUT018,1,2,2,4500.808,4,Food,1.0031395424067724,3
NCN18,8.895,Non-Edible,0.124610886,113.1544,OUT013,0,2,1,4250.4672,26,Non-Consumable,1.0646995355484492,1
FDQ13,11.1,0,0.010663189,82.3908,OUT045,2,1,1,1342.2528,11,Food,0.924160318880745,7
DRP35,18.85,0,0.091237452,128.9336,OUT018,1,2,2,1278.336,4,Drinks,0.9260469331270053,3
DRK47,7.905,0,0.064325351,230.2694,OUT018,1,2,2,3197.1716,4,Drinks,0.933419533849902,3
DRI47,14.7,0,0.020920179,143.8128,OUT046,2,0,1,3020.0688,16,Drinks,0.8747287872662322,8
FDK20,12.6,2,0.041641933,121.1072,OUT045,2,1,1,980.0576,11,Food,0.9504361619942377,7
FDC34,16.0,2,0.173462841,157.6972,OUT018,1,2,2,2960.1468,4,Food,0.926046937540318,3
FDI15,13.8,0,0.24749009,263.1884,OUT019,2,0,0,529.9768,28,Food,1.5259974693166585,4
FDG05,11.0,2,0.087421738,154.463,OUT027,1,2,3,2972.797,28,Food,1.010103072359035,5
FDK34,13.35,0,0.038744606,239.3564,OUT017,2,1,1,3098.6332,6,Food,0.9387641957205615,2
FDX50,20.1,0,0.124910635,109.6228,OUT010,2,2,0,110.5228,15,Food,1.4641166656146594,0
FDP56,8.185,0,0.046673494,48.4692,OUT018,1,2,2,591.2304,4,Food,0.9260469265510854,3
NCX54,9.195,Non-Edible,0.048134591,107.7622,OUT049,1,0,1,529.311,14,Non-Consumable,0.931077929629258,9
FDI20,19.1,0,0.038720852,210.8586,OUT018,1,2,2,6331.758,4,Food,0.878292062567043,3
FDH33,12.85,0,0.12241394,42.9428,OUT017,2,1,1,703.0848,6,Food,0.9295522040092815,2
NCO29,11.15,Non-Edible,0.032321608,165.6526,OUT045,2,1,1,1315.6208,11,Non-Consumable,0.9241603586255107,7
FDK22,9.8,0,0.026139404,216.785,OUT045,2,1,1,1947.465,11,Food,0.9233958187434947,7
DRO47,10.195,0,0.108249966,114.086,OUT046,2,0,1,1810.976,16,Drinks,0.8999999999999999,8
